iter	MAE
2919	0.0941236263
2920	0.09412211114
2921	0.0941189307
2922	0.09411650852
2923	0.09411481029
2924	0.0941135607
2925	0.09410928606
2926	0.09410618954
2927	0.09404458964
2928	0.09404301771
2929	0.09404108412
2930	0.09403937915
2931	0.09403783056
2932	0.09400386165
2933	0.09400219234
2934	0.09399962671
2935	0.09399273998
2936	0.09399064735
2937	0.09398768929
2938	0.09398647032
2939	0.09398455793
2940	0.0939692087
2941	0.09396737423
2942	0.0939633968
2943	0.09396050882
2944	0.09395770017
2945	0.09395566789
2946	0.09395384856
2947	0.09395077002
2948	0.09394757898
2949	0.09394366211
2950	0.09393681345
2951	0.09393373099
2952	0.09393218592
2953	0.09392486301
2954	0.09392309365
2955	0.09392155452
2956	0.09391924192
2957	0.09391765658
2958	0.09391422353
2959	0.09391216263
2960	0.09391068307
2961	0.09390931715
2962	0.09390788079
2963	0.09390163728
2964	0.09390003828
2965	0.09389800187
2966	0.09388964579
2967	0.09388626147
2968	0.09388209291
2969	0.09387934676
2970	0.09387832422
2971	0.09387190295
2972	0.09386976762
2973	0.0938638976
2974	0.0938629148
2975	0.0938590641
2976	0.09385713456
2977	0.09385426679
2978	0.09384894757
2979	0.09384463216
2980	0.09384270343
2981	0.09383778713
2982	0.09383245289
2983	0.09383066126
2984	0.09380057597
2985	0.09379867947
2986	0.09379493644
2987	0.09378776561
2988	0.09378369262
2989	0.09378167879
2990	0.09377885532
2991	0.09377385305
2992	0.09377216436
2993	0.09377102007
2994	0.09376965172
2995	0.0937673943
2996	0.09376103169
2997	0.09375804429
2998	0.09375559391
2999	0.09375263479
